Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (m²),Floor Size (m²),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value
2/40 HERCULES STREET,"Shirley, Christchurch",8013,2,1,2,511,140,1975,550,22/04/2024,17,TRUE,510000
39 HOPE STREET,"Shirley, Christchurch",8013,2,1,1,627,104,1950,420,3/12/2024,7,FALSE,650000
52B MARSHLAND ROAD,"Shirley, Christchurch",8061,2,1,1,511,68,2018,440,14/08/2023,7,FALSE,570000
2/61 MARSHLAND ROAD,"Shirley, Christchurch",8061,2,1,1,144,65,1955,470,26/08/2023,7,FALSE,470000
4/78 MARSHLAND ROAD,"Shirley, Christchurch",8061,2,1,1,511,100,2015,420,15/01/2024,7,FALSE,760000
1/8 NEW BRIGHTON ROAD,"Shirley, Christchurch",8061,2,2,1,511,80,2022,550,30/08/2023,7,FALSE,465000
4/8 NEW BRIGHTON ROAD,"Shirley, Christchurch",8061,2,2,1,511,80,2022,515,25/03/2024,11,FALSE,580000
5/10 NEW BRIGHTON ROAD,"Shirley, Christchurch",8061,2,2,1,511,80,2022,600,1/10/2024,50,FALSE,550000
7/10 NEW BRIGHTON ROAD,"Shirley, Christchurch",8061,2,2,1,511,80,2022,650,15/02/2024,7,FALSE,470000
1/12 NEW BRIGHTON ROAD,"Shirley, Christchurch",8061,2,2,1,511,80,2022,480,9/06/2023,10,FALSE,395000
6/12 NEW BRIGHTON ROAD,"Shirley, Christchurch",8061,2,2,1,511,80,2022,550,12/04/2023,8,FALSE,575000
5/18 NEW BRIGHTON ROAD,"Shirley, Christchurch",8061,2,2,1,511,80,2022,525,29/11/2023,8,FALSE,595000
1/27 NEW BRIGHTON ROAD,"Shirley, Christchurch",8061,2,2,1,101,77,2023,530,22/09/2023,8,FALSE,615000
2/27 NEW BRIGHTON ROAD,"Shirley, Christchurch",8061,2,2,1,80,77,2023,490,10/04/2023,8,FALSE,550000
7/27 NEW BRIGHTON ROAD,"Shirley, Christchurch",8061,2,2,1,90,77,2023,495,14/11/2023,20,FALSE,455000
14/27 NEW BRIGHTON ROAD,"Shirley, Christchurch",8061,2,2,1,73,76,2023,480,21/09/2023,31,FALSE,310000
1/40 NEW BRIGHTON ROAD,"Shirley, Christchurch",8061,2,2,1,121,74,2023,510,14/01/2024,7,FALSE,530000
2/40 NEW BRIGHTON ROAD,"Shirley, Christchurch",8061,2,2,1,99,74,2023,530,16/01/2024,7,FALSE,580000
3/40 NEW BRIGHTON ROAD,"Shirley, Christchurch",8061,2,2,1,105,74,2023,510,14/01/2024,7,FALSE,580000
4/40 NEW BRIGHTON ROAD,"Shirley, Christchurch",8061,2,2,1,106,74,2023,530,2/10/2024,22,FALSE,580000
5/40 NEW BRIGHTON ROAD,"Shirley, Christchurch",8061,2,2,1,123,74,2023,540,4/09/2024,44,FALSE,580000
1/2 QUINNS ROAD,"Shirley, Christchurch",8013,2,1,2,511,90,1965,440,21/06/2023,7,FALSE,580000
3/44 SHIRLEY ROAD,"Shirley, Christchurch",8013,2,2,1,93,68,2023,539,26/04/2024,20,TRUE,580000
14 BUCHANANS ROAD,"Sockburn, Christchurch",8042,2,1,1,401,92,1945,530,4/10/2024,29,TRUE,580000
2/35 CRAVEN STREET,"Sockburn, Christchurch",8042,2,1,1,511,80,1960,520,12/03/2023,7,FALSE,620000
1/7C CURLETTS ROAD,"Sockburn, Christchurch",8042,2,1,1,511,75,1960,440,17/11/2023,7,FALSE,610000
2/26 GLADSON AVENUE,"Sockburn, Christchurch",8042,2,1,1,511,80,1970,520,5/02/2024,29,TRUE,620000
30 GLADSON AVENUE,"Sockburn, Christchurch",8042,2,1,1,511,100,1970,430,15/11/2023,7,FALSE,610000
1/52 MIDDLEPARK ROAD,"Sockburn, Christchurch",8042,2,1,1,511,110,1995,450,30/04/2024,9,TRUE,625000
2/66 MIDDLEPARK ROAD,"Sockburn, Christchurch",8042,2,1,2,511,120,1990,550,24/01/2024,7,FALSE,625000
2/78 MIDDLEPARK ROAD,"Sockburn, Christchurch",8042,2,1,1,511,60,1975,450,20/10/2023,7,FALSE,625000
3/93 RACECOURSE ROAD,"Sockburn, Christchurch",8042,2,1,1,511,50,1975,420,5/01/2024,8,TRUE,625000
14/93 RACECOURSE ROAD,"Sockburn, Christchurch",8042,2,1,1,511,50,1975,340,1/10/2024,7,FALSE,625000
2/5 WYNAND PLACE,"Sockburn, Christchurch",8042,2,1,1,511,110,1985,480,6/06/2023,7,FALSE,455000
2/85 YALDHURST ROAD,"Sockburn, Christchurch",8042,2,1,1,511,81,2000,470,24/01/2024,7,FALSE,615000
4/85 YALDHURST ROAD,"Sockburn, Christchurch",8042,2,1,1,511,80,2000,510,1/02/2024,7,FALSE,480000
126 YALDHURST ROAD,"Sockburn, Christchurch",8042,2,1,3,812,132,1940,650,26/07/2023,7,FALSE,470000
75 ASHGROVE TERRACE,"Somerfield, Christchurch",8024,2,1,2,511,190,1990,590,27/01/2024,2,FALSE,390000
4 BARD STREET,"Somerfield, Christchurch",8024,2,1,2,372,83,1940,580,22/04/2024,17,TRUE,415000
1/12 BARETTA STREET,"Somerfield, Christchurch",8024,2,1,1,511,100,1975,500,22/07/2023,7,FALSE,475000
7/16 BARETTA STREET,"Somerfield, Christchurch",8024,2,2,1,165,101,2023,560,22/11/2023,7,FALSE,500000
1/106 BARRINGTON STREET,"Somerfield, Christchurch",8024,2,2,2,445,220,1972,595,4/04/2024,7,FALSE,550000
2A BEECHWORTH AVENUE,"Somerfield, Christchurch",8024,2,1,1,511,112,1970,450,13/07/2023,7,FALSE,400000
2/71C CONWAY STREET,"Somerfield, Christchurch",8024,2,1,1,511,101,1970,520,15/08/2023,8,FALSE,290000
73A CONWAY STREET,"Somerfield, Christchurch",8024,2,1,1,511,70,1990,435,31/08/2023,7,FALSE,290000
1/108 CONWAY STREET,"Somerfield, Christchurch",8024,2,1,1,511,78,1970,500,19/09/2023,7,FALSE,500000
9B COOKE STREET,"Somerfield, Christchurch",8024,2,2,1,140,91,2023,550,5/10/2023,15,FALSE,500000
20A FERNIEHURST STREET,"Somerfield, Christchurch",8024,2,1,1,511,90,1965,530,5/02/2024,7,TRUE,500000
4/12 FRANKLEIGH STREET,"Somerfield, Christchurch",8024,2,1,2,511,120,1990,460,2/02/2024,7,FALSE,660000
2/87 FRANKLEIGH STREET,"Somerfield, Christchurch",8024,2,1,1,511,144,1980,550,1/10/2024,7,FALSE,950000
6 KANTARA LANE,"Somerfield, Christchurch",8024,2,1,1,511,110,1985,520,5/03/2024,6,TRUE,630000
3/11 LEITCH STREET,"Somerfield, Christchurch",8024,2,1,1,144,70,2023,530,17/02/2024,7,FALSE,510000
1/14 LEITCH STREET,"Somerfield, Christchurch",8024,2,2,1,140,80,2023,530,16/02/2024,17,FALSE,630000
4/14 LEITCH STREET,"Somerfield, Christchurch",8024,2,2,1,97,76,2023,530,5/02/2024,7,TRUE,650000
5/14 LEITCH STREET,"Somerfield, Christchurch",8024,2,2,1,211,76,2023,550,7/05/2023,22,FALSE,460000
4/9 MILTON STREET,"Somerfield, Christchurch",8024,2,2,1,83,71,2023,525,5/01/2024,31,TRUE,620000
2/16 MILTON STREET,"Somerfield, Christchurch",8024,2,1,1,511,108,1980,530,20/05/2023,17,FALSE,495000
62A MILTON STREET,"Somerfield, Christchurch",8024,2,2,1,129,74,2023,530,9/12/2023,41,FALSE,430000
62B MILTON STREET,"Somerfield, Christchurch",8024,2,2,1,187,74,2023,530,17/08/2023,15,FALSE,680000
62C MILTON STREET,"Somerfield, Christchurch",8024,2,2,1,148,74,2023,550,8/01/2023,8,FALSE,445000
9/80 MILTON STREET,"Somerfield, Christchurch",8024,2,2,1,79,70,2022,499,11/07/2023,7,FALSE,580000
2/92 MILTON STREET,"Somerfield, Christchurch",8024,2,2,1,149,70,2024,520,29/02/2024,34,FALSE,570000
141 MILTON STREET,"Somerfield, Christchurch",8024,2,1,1,316,94,2017,550,13/02/2024,7,FALSE,750000
156 MILTON STREET,"Somerfield, Christchurch",8024,2,1,2,685,111,1910,620,2/01/2024,7,FALSE,600000
2/4 MOLESWORTH PLACE,"Somerfield, Christchurch",8024,2,1,1,511,100,1965,500,18/07/2023,7,FALSE,700000
1/12 MOLESWORTH PLACE,"Somerfield, Christchurch",8024,2,1,1,511,110,1975,520,4/10/2024,29,TRUE,645000
1/21 MOLESWORTH PLACE,"Somerfield, Christchurch",8024,2,1,1,511,110,1975,495,7/07/2023,7,FALSE,680000
1/41 ROBERTA DRIVE,"Somerfield, Christchurch",8024,2,1,1,511,77,1960,470,25/05/2023,7,FALSE,535000
43 ROBERTA DRIVE,"Somerfield, Christchurch",8024,2,1,2,617,150,1960,520,9/08/2023,7,FALSE,490000
2/77 ROBERTA DRIVE,"Somerfield, Christchurch",8024,2,1,1,511,101,1970,425,13/11/2023,7,FALSE,620000
1/83 ROBERTA DRIVE,"Somerfield, Christchurch",8024,2,1,1,511,80,1960,485,12/08/2023,7,FALSE,660000
1/84 ROBERTA DRIVE,"Somerfield, Christchurch",8024,2,1,1,511,92,1965,560,18/11/2023,7,FALSE,640000
1/84 ROBERTA DRIVE,"Somerfield, Christchurch",8024,2,2,2,615,180,1960,560,12/02/2023,15,FALSE,560000
92 ROBERTA DRIVE,"Somerfield, Christchurch",8024,2,1,2,614,160,1960,700,19/03/2024,513,FALSE,600000
2/92 ROBERTA DRIVE,"Somerfield, Christchurch",8024,2,1,1,511,82,1960,700,19/03/2024,513,FALSE,650000
1/102 ROBERTA DRIVE,"Somerfield, Christchurch",8024,2,1,1,511,101,1960,430,10/10/2023,26,FALSE,630000
56 ROKER STREET,"Somerfield, Christchurch",8024,2,2,2,759,150,1910,820,30/04/2024,9,TRUE,490000
81A ROKER STREET,"Somerfield, Christchurch",8024,2,1,1,75,58,2022,525,9/08/2023,7,FALSE,510000
81B ROKER STREET,"Somerfield, Christchurch",8024,2,1,1,87,65,2022,530,24/08/2023,7,FALSE,480000
1/48 ROSE STREET,"Somerfield, Christchurch",8024,2,1,1,511,80,1950,700,9/03/2023,15,FALSE,410000
7 SELSEY LANE,"Somerfield, Christchurch",8024,2,1,1,355,106,2016,540,24/04/2024,15,TRUE,650000
1/11 SELSEY LANE,"Somerfield, Christchurch",8024,2,2,2,805,180,1970,480,4/08/2024,7,FALSE,490000
2/46 SELWYN STREET,"Somerfield, Christchurch",8024,2,2,1,145,75,2023,575,20/09/2023,22,FALSE,500000
3/46 SELWYN STREET,"Somerfield, Christchurch",8024,2,2,1,123,75,2023,555,30/09/2023,7,FALSE,410000
4/46 SELWYN STREET,"Somerfield, Christchurch",8024,2,2,1,123,75,2023,560,21/09/2023,7,FALSE,650000
6/46 SELWYN STREET,"Somerfield, Christchurch",8024,2,2,1,120,77,2023,585,23/09/2023,7,FALSE,650000
94A SELWYN STREET,"Somerfield, Christchurch",8024,2,1,2,386,40,1910,490,22/11/2023,7,FALSE,510000
120B SOMERFIELD STREET,"Somerfield, Christchurch",8024,2,1,2,511,130,1990,545,14/11/2023,6,FALSE,430000
1/7 SPARKS ROAD,"Somerfield, Christchurch",8024,2,1,2,637,210,1970,450,6/07/2023,8,FALSE,890000
3 STRICKLAND STREET,"Somerfield, Christchurch",8024,2,2,1,511,150,1965,450,31/01/2024,7,FALSE,500000
12 STUDHOLME STREET,"Somerfield, Christchurch",8024,2,1,1,477,121,1920,600,12/05/2023,7,FALSE,510000
12A STUDHOLME STREET,"Somerfield, Christchurch",8024,2,1,1,427,132,2015,530,7/04/2023,7,FALSE,550000
2/4 WAIMOKIHI PLACE,"Somerfield, Christchurch",8024,2,1,1,511,100,1975,500,13/10/2023,7,FALSE,730000
1/92 ROCKING HORSE ROAD,"Southshore, Christchurch",8062,2,1,1,511,80,1965,460,15/01/2024,7,FALSE,650000
245B BARRINGTON STREET,"Spreydon, Christchurch",8024,2,1,1,147,83,2023,585,2/10/2024,7,FALSE,630000
3/351 BARRINGTON STREET,"Spreydon, Christchurch",8024,2,1,1,511,85,2000,530,31/01/2024,7,FALSE,620000
2/385 BARRINGTON STREET,"Spreydon, Christchurch",8024,2,1,1,511,83,2005,460,26/09/2023,7,FALSE,620000
2/3 BEANLAND AVENUE,"Spreydon, Christchurch",8024,2,1,1,511,77,1960,460,26/07/2023,15,FALSE,620000
9 BEWDLEY STREET,"Spreydon, Christchurch",8024,2,1,1,612,91,1950,520,9/06/2023,7,FALSE,495000
3/20 BEWDLEY STREET,"Spreydon, Christchurch",8024,2,2,1,72,72,2023,520,24/11/2023,22,FALSE,680000
1/11 BLAKEHALL PLACE,"Spreydon, Christchurch",8024,2,1,1,696,80,1972,500,16/09/2023,7,FALSE,650000
1/41 BLETSOE AVENUE,"Spreydon, Christchurch",8024,2,2,1,127,79,2023,530,28/01/2024,17,FALSE,400000
3/41 BLETSOE AVENUE,"Spreydon, Christchurch",8024,2,2,1,130,98,2023,620,13/06/2023,15,FALSE,370000
5/41 BLETSOE AVENUE,"Spreydon, Christchurch",8024,2,2,1,135,100,2023,570,29/03/2024,7,FALSE,840000
44C BLETSOE AVENUE,"Spreydon, Christchurch",8024,2,1,1,135,92,2022,550,28/02/2024,7,FALSE,460000
3/45 BLETSOE AVENUE,"Spreydon, Christchurch",8024,2,2,1,125,92,2020,525,29/06/2023,7,FALSE,460000
2/47 BLETSOE AVENUE,"Spreydon, Christchurch",8024,2,2,1,160,94,2020,530,19/12/2023,7,FALSE,630000
59A BLETSOE AVENUE,"Spreydon, Christchurch",8024,2,1,1,235,93,2023,560,1/12/2024,7,FALSE,570000
62D BLETSOE AVENUE,"Spreydon, Christchurch",8024,2,2,1,172,93,2023,570,14/04/2024,25,TRUE,500000
2/78 BLETSOE AVENUE,"Spreydon, Christchurch",8024,2,2,1,142,91,2020,550,14/12/2023,7,FALSE,385000
3/78 BLETSOE AVENUE,"Spreydon, Christchurch",8024,2,1,2,142,91,2020,580,14/05/2023,31,FALSE,710000
4/9 BOLTON AVENUE,"Spreydon, Christchurch",8024,2,1,1,127,92,2020,550,23/08/2023,7,FALSE,550000
1/24 BOLTON AVENUE,"Spreydon, Christchurch",8024,2,2,1,92,76,2023,550,28/08/2023,7,FALSE,650000
1/29 BOLTON AVENUE,"Spreydon, Christchurch",8024,2,1,2,160,77,2022,520,8/02/2023,20,FALSE,590000
3/29 BOLTON AVENUE,"Spreydon, Christchurch",8024,2,1,1,138,77,2022,515,11/01/2023,13,FALSE,630000
2/4 CHARITY LANE,"Spreydon, Christchurch",8024,2,1,1,511,94,1970,450,1/10/2024,7,FALSE,640000
2/19 CHEVIOT STREET,"Spreydon, Christchurch",8024,2,1,1,511,71,1970,480,19/01/2024,7,FALSE,570000
3/72 COBHAM STREET,"Spreydon, Christchurch",8024,2,3,1,118,95,2023,565,29/11/2023,17,FALSE,520000
6/72 COBHAM STREET,"Spreydon, Christchurch",8024,2,2,1,104,71,2023,520,12/04/2023,22,FALSE,570000
9/72 COBHAM STREET,"Spreydon, Christchurch",8024,2,2,1,104,71,2023,520,18/12/2023,36,FALSE,570000
10/72 COBHAM STREET,"Spreydon, Christchurch",8024,2,2,1,82,72,2023,520,27/11/2023,15,FALSE,570000
2/96 COBHAM STREET,"Spreydon, Christchurch",8024,2,2,1,74,70,2022,500,12/03/2023,7,FALSE,580000
5/96 COBHAM STREET,"Spreydon, Christchurch",8024,2,2,1,98,72,2022,515,24/04/2024,15,TRUE,680000
9/96 COBHAM STREET,"Spreydon, Christchurch",8024,2,2,1,75,70,2022,500,19/10/2023,14,FALSE,550000
10/96 COBHAM STREET,"Spreydon, Christchurch",8024,2,1,1,96,74,2022,500,21/08/2023,48,FALSE,550000
37C CORONATION STREET,"Spreydon, Christchurch",8024,2,2,1,149,97,2023,550,11/06/2023,32,FALSE,660000
90 CORONATION STREET,"Spreydon, Christchurch",8024,2,2,1,106,76,2022,525,13/02/2024,7,FALSE,610000
92 CORONATION STREET,"Spreydon, Christchurch",8024,2,2,1,88,76,2022,520,22/03/2024,7,FALSE,620000
2/12 DELLOW PLACE,"Spreydon, Christchurch",8024,2,1,1,511,84,1970,490,16/02/2024,7,FALSE,620000
50 DOMAIN TERRACE,"Spreydon, Christchurch",8024,2,2,1,473,80,1925,400,18/09/2023,15,FALSE,405000
9 DOMINION AVENUE,"Spreydon, Christchurch",8024,2,1,1,455,84,1920,550,20/10/2023,7,FALSE,420000
99 EDINBURGH STREET,"Spreydon, Christchurch",8024,2,1,1,330,90,1930,585,24/01/2024,7,FALSE,650000
1/113 EDINBURGH STREET,"Spreydon, Christchurch",8024,2,2,1,229,102,2023,580,21/11/2023,7,FALSE,560000
4/113 EDINBURGH STREET,"Spreydon, Christchurch",8024,2,2,1,163,101,2023,580,22/11/2023,22,FALSE,560000
3/126 EDINBURGH STREET,"Spreydon, Christchurch",8024,2,2,1,76,73,2023,530,19/12/2023,29,FALSE,550000
4/126 EDINBURGH STREET,"Spreydon, Christchurch",8024,2,1,1,90,72,2023,550,23/03/2024,15,FALSE,560000
3/128 EDINBURGH STREET,"Spreydon, Christchurch",8024,2,2,1,76,73,2023,520,14/12/2023,27,FALSE,570000
4/128 EDINBURGH STREET,"Spreydon, Christchurch",8024,2,2,1,76,73,2023,540,2/05/2024,15,FALSE,560000
5/128 EDINBURGH STREET,"Spreydon, Christchurch",8024,2,2,1,88,73,2023,520,17/12/2023,27,FALSE,570000
2/159 EDINBURGH STREET,"Spreydon, Christchurch",8024,2,1,1,511,100,1990,550,24/08/2023,3,FALSE,660000
1/4 ELSTOW PLACE,"Spreydon, Christchurch",8024,2,1,1,511,70,1970,675,25/01/2024,21,FALSE,670000
30 EVESHAM CRESCENT,"Spreydon, Christchurch",8024,2,1,1,612,125,1955,600,31/08/2023,7,FALSE,670000
4/31 HARKER STREET,"Spreydon, Christchurch",8024,2,2,1,147,97,2023,570,25/04/2024,14,TRUE,385000
1/41 HARKER STREET,"Spreydon, Christchurch",8024,2,1,1,511,109,1990,480,19/05/2023,8,FALSE,750000
3/43 HARKER STREET,"Spreydon, Christchurch",8024,2,2,1,140,60,2023,505,19/06/2023,7,FALSE,610000
4/43 HARKER STREET,"Spreydon, Christchurch",8024,2,2,1,193,60,2023,550,3/01/2024,7,FALSE,540000
45A HILLIER PLACE,"Spreydon, Christchurch",8024,2,1,1,231,87,2023,520,8/04/2023,40,FALSE,555000
15 HINEMOA STREET,"Spreydon, Christchurch",8024,2,1,1,511,90,1940,620,1/10/2024,7,FALSE,545000
2/42 HOWARD STREET,"Spreydon, Christchurch",8024,2,2,1,142,93,2022,525,8/08/2023,7,FALSE,550000
3/42 HOWARD STREET,"Spreydon, Christchurch",8024,2,1,1,142,93,2022,500,24/10/2023,68,FALSE,550000
2 KINVER PLACE,"Spreydon, Christchurch",8024,2,1,1,257,95,2018,600,31/10/2023,2,FALSE,550000
1/11 KINVER PLACE,"Spreydon, Christchurch",8024,2,1,1,511,97,1960,450,15/06/2023,30,FALSE,550000
220 LYTTELTON STREET,"Spreydon, Christchurch",8024,2,1,2,911,120,1950,600,16/08/2023,31,FALSE,550000
4/249 LYTTELTON STREET,"Spreydon, Christchurch",8024,2,2,1,173,94,2023,560,1/10/2024,57,FALSE,430000
1/262 LYTTELTON STREET,"Spreydon, Christchurch",8024,2,1,1,153,83,2020,500,5/09/2023,7,FALSE,450000
3/262 LYTTELTON STREET,"Spreydon, Christchurch",8024,2,1,1,172,81,2020,490,1/10/2024,7,FALSE,730000
2/265 LYTTELTON STREET,"Spreydon, Christchurch",8024,2,1,1,88,71,2022,509,2/06/2024,7,FALSE,620000
3/265 LYTTELTON STREET,"Spreydon, Christchurch",8024,2,1,1,98,71,2022,505,24/01/2024,7,FALSE,470000
5/265 LYTTELTON STREET,"Spreydon, Christchurch",8024,2,1,1,74,71,2022,499,30/10/2023,7,FALSE,550000
3/289 LYTTELTON STREET,"Spreydon, Christchurch",8024,2,2,1,118,72,2022,550,14/03/2024,7,FALSE,570000
41D NEVILLE STREET,"Spreydon, Christchurch",8024,2,1,1,511,70,1980,490,5/11/2023,7,FALSE,590000
115B NEVILLE STREET,"Spreydon, Christchurch",8024,2,2,1,155,41,2023,560,2/12/2024,34,FALSE,490000
125B NEVILLE STREET,"Spreydon, Christchurch",8024,2,1,1,511,104,1930,540,11/02/2023,21,FALSE,510000
128A NEVILLE STREET,"Spreydon, Christchurch",8024,2,2,1,198,94,2023,550,10/02/2023,7,FALSE,510000
128B NEVILLE STREET,"Spreydon, Christchurch",8024,2,2,1,160,94,2023,590,11/03/2023,14,FALSE,680000
128D NEVILLE STREET,"Spreydon, Christchurch",8024,2,2,1,166,93,2023,550,8/10/2023,7,FALSE,445000
130 NEVILLE STREET,"Spreydon, Christchurch",8024,2,2,1,688,90,1940,480,29/09/2023,7,FALSE,600000
151A NEVILLE STREET,"Spreydon, Christchurch",8024,2,2,1,180,70,2023,530,17/11/2023,7,FALSE,660000
151B NEVILLE STREET,"Spreydon, Christchurch",8024,2,2,1,151,70,2023,530,5/02/2024,7,TRUE,610000
151C NEVILLE STREET,"Spreydon, Christchurch",8024,2,2,1,149,93,2023,550,15/09/2023,15,FALSE,610000
12 PONY LANE,"Spreydon, Christchurch",8024,2,1,2,511,110,1990,500,23/11/2023,11,FALSE,570000
3/65 RAHERA STREET,"Spreydon, Christchurch",8024,2,2,4,128,82,2021,560,19/01/2024,7,FALSE,570000
1/26 ROSEBERY STREET,"Spreydon, Christchurch",8024,2,1,1,511,71,1970,460,29/07/2023,7,FALSE,560000
1/40 ROSEBERY STREET,"Spreydon, Christchurch",8024,2,1,1,511,99,1910,500,6/09/2023,7,FALSE,640000
2/40 ROSEBERY STREET,"Spreydon, Christchurch",8024,2,1,1,511,68,1980,550,20/02/2024,7,FALSE,510000
2/55 ROSEBERY STREET,"Spreydon, Christchurch",8024,2,2,1,123,100,2023,699,19/09/2023,15,FALSE,620000
1/13 ROSEWARNE STREET,"Spreydon, Christchurch",8024,2,2,1,140,77,2023,495,27/11/2023,34,FALSE,590000
2/17 ROSEWARNE STREET,"Spreydon, Christchurch",8024,2,1,1,511,83,1980,395,24/06/2023,7,FALSE,670000
6/25 ROSEWARNE STREET,"Spreydon, Christchurch",8024,2,1,1,511,71,1970,440,22/04/2024,23,TRUE,660000
42A ROSEWARNE STREET,"Spreydon, Christchurch",8024,2,1,1,511,87,1990,420,24/10/2023,7,FALSE,680000
1/270 SELWYN STREET,"Spreydon, Christchurch",8024,2,2,1,187,94,2022,540,29/09/2023,7,FALSE,610000
2/270 SELWYN STREET,"Spreydon, Christchurch",8024,2,2,1,131,93,2022,555,23/04/2024,16,TRUE,640000
4/270 SELWYN STREET,"Spreydon, Christchurch",8024,2,2,1,130,92,2022,555,4/02/2024,7,FALSE,630000
1/285 SELWYN STREET,"Spreydon, Christchurch",8024,2,2,1,89,76,2022,510,9/04/2023,22,FALSE,680000
10/287 SELWYN STREET,"Spreydon, Christchurch",8024,2,2,1,93,73,2022,550,19/02/2024,22,FALSE,510000
4/305 SELWYN STREET,"Spreydon, Christchurch",8024,2,1,1,511,94,1990,520,16/02/2024,7,FALSE,500000
99 SIMEON STREET,"Spreydon, Christchurch",8024,2,2,1,157,73,2022,550,19/04/2024,20,TRUE,440000
1/146 SIMEON STREET,"Spreydon, Christchurch",8024,2,1,1,158,72,2022,515,24/04/2024,41,TRUE,540000
2/146 SIMEON STREET,"Spreydon, Christchurch",8024,2,1,1,110,72,2022,545,2/10/2024,7,FALSE,560000
3/146 SIMEON STREET,"Spreydon, Christchurch",8024,2,1,1,104,72,2022,500,12/04/2023,8,FALSE,650000
5/146 SIMEON STREET,"Spreydon, Christchurch",8024,2,1,1,109,72,2022,505,8/03/2023,14,FALSE,580000
6/34 SOMERSET CRESCENT,"Spreydon, Christchurch",8024,2,1,1,511,100,1990,500,27/01/2024,7,FALSE,355000
1/38 SUGDEN STREET,"Spreydon, Christchurch",8024,2,2,1,137,72,2023,515,7/04/2023,11,FALSE,315000
3/38 SUGDEN STREET,"Spreydon, Christchurch",8024,2,2,1,119,72,2023,510,8/08/2023,21,FALSE,390000
1 SUMNER STREET,"Spreydon, Christchurch",8024,2,1,1,607,94,1920,630,27/03/2024,7,FALSE,600000
27C SUMNER STREET,"Spreydon, Christchurch",8024,2,1,1,145,102,2023,540,27/06/2023,7,FALSE,585000
27D SUMNER STREET,"Spreydon, Christchurch",8024,2,1,1,145,102,2023,540,28/07/2023,7,FALSE,585000
3/28 SUMNER STREET,"Spreydon, Christchurch",8024,2,1,1,124,138,2023,550,27/06/2023,7,FALSE,570000
9/28 SUMNER STREET,"Spreydon, Christchurch",8024,2,1,1,123,100,2023,720,13/02/2024,7,FALSE,670000
10/28 SUMNER STREET,"Spreydon, Christchurch",8024,2,1,1,123,100,2023,695,23/02/2024,7,FALSE,585000
1/45 SYDNEY STREET,"Spreydon, Christchurch",8024,2,1,1,511,89,1970,475,5/03/2024,6,TRUE,450000
3/33 THERESE STREET,"Spreydon, Christchurch",8024,2,1,2,511,130,1990,500,12/10/2023,10,FALSE,570000
1/10 URELLA PLACE,"Spreydon, Christchurch",8024,2,1,1,511,100,1975,510,18/03/2024,7,FALSE,580000
2/10 URELLA PLACE,"Spreydon, Christchurch",8024,2,1,1,511,100,1975,495,13/02/2024,7,FALSE,580000
12A URELLA PLACE,"Spreydon, Christchurch",8024,2,1,1,511,100,1975,500,22/05/2023,7,FALSE,580000
7 WILLARD STREET,"Spreydon, Christchurch",8024,2,1,2,683,90,1905,330,16/01/2024,7,FALSE,580000
9 WILLIS PLACE,"Spreydon, Christchurch",8024,2,1,1,688,100,1950,550,4/04/2024,7,FALSE,420000
2/63 WYCHBURY STREET,"Spreydon, Christchurch",8024,2,1,1,511,100,1975,590,9/12/2023,7,FALSE,610000
7/63 WYCHBURY STREET,"Spreydon, Christchurch",8024,2,2,1,131,91,2023,510,23/05/2023,7,FALSE,610000
2/65A WYCHBURY STREET,"Spreydon, Christchurch",8024,2,1,1,511,70,1965,450,19/10/2023,7,FALSE,540000
1/69 WYCHBURY STREET,"Spreydon, Christchurch",8024,2,1,1,165,76,2023,550,29/11/2023,9,FALSE,650000
3/7 YALE STREET,"Spreydon, Christchurch",8024,2,1,1,204,92,2019,550,14/03/2024,7,FALSE,650000
2/13 ABBERLEY CRESCENT,"St Albans, Christchurch",8014,2,1,1,511,130,1980,450,20/08/2023,7,FALSE,730000
3/18 ALBANY STREET,"St Albans, Christchurch",8014,2,1,1,511,110,1970,520,26/01/2024,7,FALSE,640000
3/28 ALBANY STREET,"St Albans, Christchurch",8014,2,1,1,511,100,1970,530,30/04/2024,9,TRUE,640000
2 BENNETT STREET,"St Albans, Christchurch",8052,2,1,1,511,100,1960,450,20/10/2023,7,FALSE,380000
1/14 BENNETT STREET,"St Albans, Christchurch",8052,2,1,1,511,100,1980,565,26/02/2024,7,FALSE,600000
2 BERRY STREET,"St Albans, Christchurch",8014,2,1,1,511,70,1970,500,13/02/2024,7,FALSE,465000
3/12 BERRY STREET,"St Albans, Christchurch",8014,2,1,1,511,70,1970,405,24/10/2023,7,FALSE,465000
4/12 BERRY STREET,"St Albans, Christchurch",8014,2,1,1,511,70,1970,410,6/07/2023,7,FALSE,455000
47 BERRY STREET,"St Albans, Christchurch",8014,2,1,1,511,90,1960,440,10/10/2023,7,FALSE,600000
3/50 BERWICK STREET,"St Albans, Christchurch",8014,2,2,13,148,99,2022,575,14/06/2023,23,FALSE,570000
4/50 BERWICK STREET,"St Albans, Christchurch",8014,2,2,1,164,100,2022,600,21/03/2024,7,FALSE,540000
4/11 BEVERLEY STREET,"St Albans, Christchurch",8014,2,1,1,511,100,1940,600,20/03/2024,7,FALSE,680000
4/70 BISHOP STREET,"St Albans, Christchurch",8014,2,2,1,511,95,2019,550,8/11/2023,7,FALSE,410000
